commit_id,author_id,date,loc,addition,deletion,file_num,bug_num,author_activity_in_last_four_weeks,total_commit_num,buggy_commit_num,total_bug_num,first_commit_week,active_week_num,followers,public_repos,created_at
00d594dcda6edbd7086b888e60bd0aa6562ad2e7,wilkinsona,2015-06-29T13:50:48Z,1183,413,770,27,2,"{'addition': 1159, 'deletion': 133, 'commits': 43}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
0e00a49dcc246893fcaf1c7a0497fac6dcbc7454,wilkinsona,2016-08-17T09:19:47Z,357,235,122,12,2,"{'addition': 656, 'deletion': 124, 'commits': 31}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
b488a3d9a3b6adb9991e889d02b3c7244d9a17e2,wilkinsona,2016-08-31T12:30:39Z,98,95,3,3,1,"{'addition': 3116, 'deletion': 1078, 'commits': 58}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
296dc7132b8e444df0e6173740fa6bba5a5f1bd1,philwebb,2016-07-27T02:44:47Z,666,289,377,13,1,"{'addition': 1822, 'deletion': 2223, 'commits': 39}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
53be0f8db7688d0cd6c5a743897b1cc7be293a89,wilkinsona,2014-06-30T13:19:03Z,97,66,31,2,2,"{'addition': 707, 'deletion': 297, 'commits': 21}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
48db5457f1060786011c0a46abea8fa9a9e05307,philwebb,2014-12-02T03:32:05Z,916,513,403,39,1,"{'addition': 3395, 'deletion': 3599, 'commits': 51}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
d01154c212791d22d91a6c883e4d7ffea9ba9d5b,snicoll,2014-07-09T16:15:35Z,290,216,74,7,2,"{'addition': 106, 'deletion': 7, 'commits': 1}",5177,16,22,2014-03-16 08:00:00,342,1451,176,2010-11-21T10:27:20Z
bbc91cc03f5df31c1985811d07abe4f9a906355e,philwebb,2016-03-22T19:04:49Z,1743,1734,9,33,1,"{'addition': 6892, 'deletion': 2553, 'commits': 14}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
81d56355715a58b511257eb79a3059477652138e,philwebb,2016-03-22T18:42:47Z,1668,1668,0,20,1,"{'addition': 6892, 'deletion': 2553, 'commits': 14}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
eb3180d581ae372d073c18d6c3d34cc47a2139c8,wilkinsona,2016-04-04T14:41:13Z,931,854,77,20,1,"{'addition': 2933, 'deletion': 2093, 'commits': 19}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
2eafb3d88721e34490763d0c4ea14f17abebd736,philwebb,2016-05-31T16:33:21Z,1752,1751,1,22,1,"{'addition': 3167, 'deletion': 653, 'commits': 19}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
bbbb34a6900b0df4751e0e9a2b18f5c0353d6702,snicoll,2015-03-20T17:06:54Z,1101,1099,2,15,2,"{'addition': 4290, 'deletion': 926, 'commits': 8}",5177,16,22,2014-03-16 08:00:00,342,1451,176,2010-11-21T10:27:20Z
b5679594826e7b609524bea1c4ac7806af62bd5a,philwebb,2016-04-26T21:27:39Z,322,290,32,8,1,"{'addition': 8679, 'deletion': 5970, 'commits': 60}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
a95568d3e8ef96c3a37e1ca675facded0cb16b9c,snicoll,2016-02-18T14:08:57Z,51,19,32,4,2,"{'addition': 1660, 'deletion': 2390, 'commits': 35}",5177,16,22,2014-03-16 08:00:00,342,1451,176,2010-11-21T10:27:20Z
53f67a448f8ef7a47ca5c472c26e1c1a1ef19359,gregturn,2014-10-02T17:13:01Z,2858,2857,1,32,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",22,2,2,2013-05-19 08:00:00,19,656,203,2010-06-21T19:34:09Z
87fe0b2adeef85c842c009bfeebac1c84af8a5d7,wilkinsona,2016-01-13T15:52:39Z,962,227,735,27,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
1ce617f1ae649e5b045b6227d4761f98e2c3c240,philwebb,2015-06-23T07:47:12Z,1161,401,760,163,2,"{'addition': 39669, 'deletion': 20857, 'commits': 83}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
cca0b76ac8b9485a73f0a573a6f9edb08523198c,philwebb,2015-06-16T01:04:46Z,418,412,6,9,1,"{'addition': 39110, 'deletion': 21138, 'commits': 67}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
447edd2c4eafde6d478690394a78cc936e9ef37c,philwebb,2015-12-14T11:38:30Z,68,61,7,3,1,"{'addition': 528, 'deletion': 406, 'commits': 6}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
a1b1cdb18f241b73f9cf4128ec599c2df4e3d983,joshiste,2015-10-28T20:24:58Z,106,67,39,2,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",9,1,1,2015-02-22 08:00:00,12,170,48,2014-09-15T13:47:38Z
d950d15f9b121ef1c0c4948543dc3d4836f66c4f,dsyer,2013-05-28T08:44:36Z,1230,833,397,21,1,"{'addition': 31652, 'deletion': 14911, 'commits': 82}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
c9fb9916b83133bd7e6dee9bdd7b27d175f495ab,philwebb,2015-10-08T06:37:10Z,5487,2833,2654,300,2,"{'addition': 4208, 'deletion': 2858, 'commits': 46}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
36d4246289689cce081e3527930b9f4e40fb6d50,wilkinsona,2015-10-08T14:25:06Z,163,162,1,9,1,"{'addition': 1501, 'deletion': 437, 'commits': 41}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
06f3202c68a9440cf5370a237704fcd76f55ee86,philwebb,2015-09-24T17:24:08Z,65,52,13,1,1,"{'addition': 3859, 'deletion': 2917, 'commits': 39}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
af33cc2b97bd4eb153bb55f1ded06cc82e707027,snicoll,2014-03-31T12:00:13Z,114,73,41,6,1,"{'addition': 214, 'deletion': 128, 'commits': 5}",5177,16,22,2014-03-16 08:00:00,342,1451,176,2010-11-21T10:27:20Z
3911ce3e2992251c211e962ddc7e57ec798c3268,cdupuis,2014-01-31T10:50:57Z,64,61,3,1,1,"{'addition': 72, 'deletion': 33, 'commits': 5}",122,4,4,2013-09-15 08:00:00,30,36,7,2010-02-19T12:41:24Z
b542aa3de638aa24a1610b388aaf5aab253decc3,wilkinsona,2015-01-21T17:30:13Z,106,79,27,2,1,"{'addition': 1345, 'deletion': 328, 'commits': 21}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
fd97c7553c8caef286ada0de8ac7490bec7286e8,philwebb,2014-12-22T23:12:51Z,159,132,27,4,1,"{'addition': 10322, 'deletion': 4970, 'commits': 104}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
7ceb7ce6f6593b4da47205dab42cd3fd47573471,dsyer,2015-07-08T15:13:15Z,2,2,0,1,2,"{'addition': 4381, 'deletion': 641, 'commits': 12}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
31d6a0f17a66e5342b9d2337cffdbcd3c6f2b6cd,philwebb,2015-06-04T07:44:19Z,1038,605,433,60,2,"{'addition': 690, 'deletion': 734, 'commits': 5}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
b569918db1c33847ce1d1464d7d78f692f289e99,snicoll,2015-07-28T14:27:56Z,235,195,40,7,2,"{'addition': 3973, 'deletion': 1108, 'commits': 60}",5177,16,22,2014-03-16 08:00:00,342,1451,176,2010-11-21T10:27:20Z
891dd5a0f6c23d11fb876bcceda79690e7c8efa9,philwebb,2015-08-03T18:03:32Z,266,138,128,25,2,"{'addition': 2087, 'deletion': 876, 'commits': 19}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
12b876fbfa2de81f18dba9d3c6dbe530fc81782d,philwebb,2015-07-21T05:33:26Z,274,190,84,8,2,"{'addition': 6897, 'deletion': 4126, 'commits': 61}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
884c058e573ff3bf3824aea414f56485d514d00d,snicoll,2014-10-31T17:18:28Z,2553,2552,1,32,1,"{'addition': 2849, 'deletion': 4, 'commits': 4}",5177,16,22,2014-03-16 08:00:00,342,1451,176,2010-11-21T10:27:20Z
9ebe15232e20e61edc91089dd0a88d3bcf5f7524,philwebb,2015-07-13T18:05:46Z,823,514,309,24,1,"{'addition': 17234, 'deletion': 12586, 'commits': 68}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
151220f41d1108c9b84f98c6d8eddc710a0d5863,snicoll,2015-03-17T15:21:23Z,1735,1735,0,22,1,"{'addition': 4290, 'deletion': 926, 'commits': 8}",5177,16,22,2014-03-16 08:00:00,342,1451,176,2010-11-21T10:27:20Z
74e9e0749bcd54053a6a4afc534209060a3ae294,dsyer,2015-07-01T17:36:21Z,3260,3106,154,74,1,"{'addition': 234, 'deletion': 51, 'commits': 8}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
5a69bb92677e7ccfa250a8a6edd951a8961c6137,snicoll,2014-05-28T12:41:34Z,1230,1230,0,23,2,"{'addition': 2018, 'deletion': 259, 'commits': 9}",5177,16,22,2014-03-16 08:00:00,342,1451,176,2010-11-21T10:27:20Z
6dcaec2fefeb45436d1830485796295f7e9ce815,wilkinsona,2014-09-17T18:33:14Z,162,156,6,5,1,"{'addition': 281, 'deletion': 123, 'commits': 14}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
d4b75edfbf1c36def40e1b568a4342675337de65,philwebb,2015-01-06T01:46:33Z,162,50,112,1,1,"{'addition': 1594, 'deletion': 498, 'commits': 48}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
4cf9e0457f271aa2de6cdf2a6cc27a1bcb011e5b,wilkinsona,2014-10-09T15:02:10Z,146,146,0,3,1,"{'addition': 950, 'deletion': 171, 'commits': 20}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
6a423d7ad1f06c976e2093ee595b04f61ba5e1de,philwebb,2014-10-09T06:03:35Z,340,313,27,5,1,"{'addition': 1523, 'deletion': 336, 'commits': 26}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
65e9d6a6e00c5b93778d6bb2a449d52ccfc6b122,snicoll,2014-11-25T10:20:37Z,798,767,31,48,1,"{'addition': 2832, 'deletion': 801, 'commits': 32}",5177,16,22,2014-03-16 08:00:00,342,1451,176,2010-11-21T10:27:20Z
7681d0841ff48f404b891ec8958b90e91d217b2e,cdupuis,2014-01-28T13:35:33Z,24,24,0,1,1,"{'addition': 72, 'deletion': 33, 'commits': 5}",122,4,4,2013-09-15 08:00:00,30,36,7,2010-02-19T12:41:24Z
6ad626de491fe36df67d74ef17baf63d4125e10a,dsyer,2014-11-18T15:23:23Z,572,554,18,6,1,"{'addition': 1606, 'deletion': 691, 'commits': 30}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
9fde0a3715d00c1a3fc968b856db036ca4a8845c,philwebb,2013-07-07T23:23:32Z,1628,1020,608,135,1,"{'addition': 101210, 'deletion': 97807, 'commits': 27}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
c347972729e3145359786fe2a6eb557f5f3ad2cf,wilkinsona,2014-10-20T14:24:19Z,136,96,40,7,1,"{'addition': 2049, 'deletion': 782, 'commits': 33}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z
53078c320e3273bc5ac567dd6d4852962b9111aa,dsyer,2013-05-14T09:47:14Z,12135,12042,93,49,1,"{'addition': 43855, 'deletion': 14903, 'commits': 86}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
437fb75424d1a2d852aec0a3cd16b55c3080cf30,dsyer,2014-09-13T15:55:39Z,44,39,5,4,1,"{'addition': 1324, 'deletion': 157, 'commits': 25}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
0c2bc99af373ab9b03ab15b3bb58c57b0c3b56b7,cdupuis,2014-05-22T10:18:30Z,283,250,33,6,1,"{'addition': 1534, 'deletion': 546, 'commits': 21}",122,4,4,2013-09-15 08:00:00,30,36,7,2010-02-19T12:41:24Z
5801e422cf6d011a405ca174cbe3b704637bb395,gregturn,2013-09-16T15:11:56Z,372,367,5,11,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",22,2,2,2013-05-19 08:00:00,19,656,203,2010-06-21T19:34:09Z
2dc296caa9bccb3bd64807b843e578b6cee18c3e,dsyer,2013-05-17T10:57:02Z,1109,762,347,16,1,"{'addition': 43855, 'deletion': 14903, 'commits': 86}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
929bd902be7b6625eb44dd7c4b6d7b2e1671c10a,odrotbohm,2014-01-29T17:24:49Z,59,17,42,3,1,"{'addition': 4, 'deletion': 0, 'commits': 1}",22,1,1,2013-07-28 08:00:00,22,2792,94,2009-09-18T12:34:24Z
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,philwebb,2013-06-12T21:00:22Z,5824,3424,2400,121,1,"{'addition': 1396, 'deletion': 397, 'commits': 4}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
e60efc7e55933d22ac5d614fd59af64aacabdb5f,dsyer,2013-06-04T15:18:12Z,817,813,4,15,1,"{'addition': 23410, 'deletion': 5617, 'commits': 60}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
6b599b8483e2fad1b679d937bf8de6d4eb269462,cdupuis,2013-11-04T16:16:17Z,1803,1802,1,16,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",122,4,4,2013-09-15 08:00:00,30,36,7,2010-02-19T12:41:24Z
2752177fba54f88d17c69f2c588a59a238ca9c2b,philwebb,2013-07-30T07:02:56Z,357,357,0,8,1,"{'addition': 132536, 'deletion': 128075, 'commits': 63}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
840fdeb50ffce95574a3f291dccae934c0e9119c,philwebb,2013-08-15T00:08:09Z,605,290,315,9,1,"{'addition': 67558, 'deletion': 64540, 'commits': 80}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z
628a8c79aa4ba4b9dbf049dde7ec91eea7533300,dsyer,2013-04-29T07:35:01Z,327,206,121,21,1,"{'addition': 25094, 'deletion': 211, 'commits': 18}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
fb6b2244707dd5dfad12d62cb6a3c396555270d1,dsyer,2013-04-24T09:02:07Z,23494,23494,0,294,4,"{'addition': 0, 'deletion': 0, 'commits': 0}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
10c333ea10b7b290eb9f2659ea7b3897d0b6a71a,dsyer,2013-04-26T11:02:49Z,57,48,9,5,2,"{'addition': 0, 'deletion': 0, 'commits': 0}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
8bfe07c7303119393a0ce0e3078d6bd74395f5bd,dsyer,2013-05-08T14:33:25Z,717,110,607,9,1,"{'addition': 31993, 'deletion': 4381, 'commits': 49}",600,13,18,2013-04-21 08:00:00,118,3087,333,2009-09-07T08:52:49Z
